x,y,z,type
-2052.25,-1234.75,0,Tcell
-2175.25,-1224.75,0,Tcell
-2047.25,-1217.25,0,Tcell
-2202.25,-1181.75,0,Tcell
-1805.25,-1166.75,0,Tcell
-1820.75,-1170.25,0,Tcell
-1853.25,-1165.75,0,Tcell
-2225.25,-1164.75,0,Tcell
-1964.25,-1148.25,0,Tcell
-1953.75,-1141.75,0,Tcell
-1714.75,-1134.75,0,Tcell
-2254.25,-1121.75,0,Tcell
-1616.25,-1122.75,0,Tcell
-1970.75,-1110.25,0,Tcell
-1567.25,-1108.75,0,Tcell
-1643.25,-1112.25,0,Tcell
-1801.75,-1103.75,0,Tcell
-1557.25,-1108.25,0,Tcell
-1997.75,-1105.25,0,Tcell
-1584.25,-1103.75,0,Tcell
-1702.25,-1101.25,0,Tcell
-2049.25,-1085.25,0,Tcell
-1784.25,-1075.25,0,Tcell
-1914.25,-1078.75,0,Tcell
-1891.25,-1076.25,0,Tcell
-1991.75,-1060.75,0,Tcell
-1650.75,-1064.25,0,Tcell
-2060.25,-1053.25,0,Tcell
-1664.25,-1052.25,0,Tcell
-1624.75,-1049.25,0,Tcell
-2042.75,-1044.25,0,Tcell
-2070.75,-1040.75,0,Tcell
-2260.75,-1044.75,0,Tcell
-2018.25,-1042.25,0,Tcell
-2098.75,-1040.25,0,Tcell
-1980.75,-1042.75,0,Tcell
-1654.25,-1040.75,0,Tcell
-1665.25,-1034.25,0,Tcell
-2117.75,-1019.25,0,Tcell
-2178.25,-1030.75,0,Tcell
-2037.25,-1024.75,0,Tcell
-1990.25,-1029.25,0,Tcell
-1949.75,-1018.25,0,Tcell
-2054.75,-1016.25,0,Tcell
-2015.25,-1004.75,0,Tcell
-1645.75,-1004.75,0,Tcell
-2041.75,-997.25,0,Tcell
-2004.75,-993.25,0,Tcell
-2027.25,-987.25,0,Tcell
-2280.75,-971.25,0,Tcell
-2121.75,-972.75,0,Tcell
-1823.75,-962.25,0,Tcell
-2120.25,-956.25,0,Tcell
-1840.75,-956.25,0,Tcell
-2264.75,-948.75,0,Tcell
-1701.25,-950.75,0,Tcell
-1992.25,-941.25,0,Tcell
-2106.25,-935.75,0,Tcell
-2013.25,-934.75,0,Tcell
-2126.75,-937.25,0,Tcell
-2057.25,-921.75,0,Tcell
-2189.25,-929.75,0,Tcell
-2150.25,-926.25,0,Tcell
-1727.75,-926.75,0,Tcell
-1980.75,-926.25,0,Tcell
-2037.25,-917.25,0,Tcell
-1997.75,-920.75,0,Tcell
-2086.75,-918.75,0,Tcell
-1970.75,-915.25,0,Tcell
-2021.75,-918.25,0,Tcell
-2273.25,-911.75,0,Tcell
-2113.25,-911.75,0,Tcell
-1668.75,-909.25,0,Tcell
-1653.25,-910.25,0,Tcell
-1722.75,-899.75,0,Tcell
-2147.75,-908.75,0,Tcell
-2130.75,-903.75,0,Tcell
-2012.75,-901.25,0,Tcell
-2098.75,-897.25,0,Tcell
-1778.25,-901.75,0,Tcell
-2169.75,-898.25,0,Tcell
-1854.75,-894.25,0,Tcell
-2027.75,-890.25,0,Tcell
-1578.25,-897.25,0,Tcell
-1806.75,-888.25,0,Tcell
-2148.25,-891.75,0,Tcell
-2179.25,-893.75,0,Tcell
-2056.25,-886.25,0,Tcell
-1584.25,-881.75,0,Tcell
-2218.75,-879.75,0,Tcell
-2178.25,-872.25,0,Tcell
-2075.25,-877.75,0,Tcell
-1836.75,-873.75,0,Tcell
-1592.75,-874.25,0,Tcell
-1867.25,-870.25,0,Tcell
-1807.25,-869.25,0,Tcell
-1685.75,-859.25,0,Tcell
-1564.75,-865.25,0,Tcell
-1743.75,-867.75,0,Tcell
-1714.75,-857.75,0,Tcell
-2196.75,-867.75,0,Tcell
-1992.25,-859.75,0,Tcell
-1799.25,-857.75,0,Tcell
-1848.25,-857.75,0,Tcell
-2155.75,-856.75,0,Tcell
-2268.75,-854.25,0,Tcell
-1519.75,-856.25,0,Tcell
-2197.75,-851.25,0,Tcell
-2006.75,-850.25,0,Tcell
-1810.25,-849.75,0,Tcell
-1750.25,-851.25,0,Tcell
-1733.75,-851.25,0,Tcell
-2175.25,-845.75,0,Tcell
-2277.25,-833.75,0,Tcell
-2215.25,-835.75,0,Tcell
-2154.75,-833.75,0,Tcell
-1868.25,-831.25,0,Tcell
-1749.75,-831.75,0,Tcell
-2191.25,-830.75,0,Tcell
-2019.75,-829.75,0,Tcell
-1996.75,-831.75,0,Tcell
-1978.25,-826.75,0,Tcell
-1742.75,-819.75,0,Tcell
-1832.25,-818.25,0,Tcell
-1711.75,-818.75,0,Tcell
-2116.25,-818.75,0,Tcell
-1545.25,-819.25,0,Tcell
-1884.25,-812.25,0,Tcell
-2174.75,-811.75,0,Tcell
-2257.75,-808.25,0,Tcell
-2154.75,-814.25,0,Tcell
-2024.75,-809.25,0,Tcell
-1865.75,-807.25,0,Tcell
-1554.25,-806.25,0,Tcell
-1934.75,-802.25,0,Tcell
-1847.75,-798.25,0,Tcell
-1722.25,-798.75,0,Tcell
-1977.75,-801.25,0,Tcell
-1892.25,-791.75,0,Tcell
-1810.75,-795.25,0,Tcell
-1828.75,-799.25,0,Tcell
-2277.25,-789.75,0,Tcell
-2021.25,-792.25,0,Tcell
-1998.75,-788.75,0,Tcell
-1961.75,-788.75,0,Tcell
-2101.75,-794.25,0,Tcell
-1834.25,-783.75,0,Tcell
-1819.25,-781.75,0,Tcell
-2024.75,-774.75,0,Tcell
-1759.75,-767.25,0,Tcell
-2220.75,-768.25,0,Tcell
-2176.25,-770.75,0,Tcell
-1873.75,-768.25,0,Tcell
-1892.25,-761.75,0,Tcell
-1989.75,-766.25,0,Tcell
-2156.25,-761.25,0,Tcell
-1844.25,-756.75,0,Tcell
-2002.75,-759.25,0,Tcell
-2171.25,-752.25,0,Tcell
-1978.25,-753.25,0,Tcell
-1874.25,-748.25,0,Tcell
-2013.25,-751.25,0,Tcell
-2278.75,-746.25,0,Tcell
-2261.25,-744.25,0,Tcell
-2189.75,-748.75,0,Tcell
-2145.75,-745.75,0,Tcell
-1900.75,-742.75,0,Tcell
-2228.25,-735.25,0,Tcell
-1525.75,-735.75,0,Tcell
-2021.25,-727.25,0,Tcell
-1984.25,-727.75,0,Tcell
-1768.75,-730.25,0,Tcell
-1967.25,-734.75,0,Tcell
-1909.75,-723.25,0,Tcell
-1869.75,-729.75,0,Tcell
-2197.25,-723.25,0,Tcell
-1831.75,-720.25,0,Tcell
-1523.75,-713.75,0,Tcell
-2242.75,-718.25,0,Tcell
-2222.75,-707.75,0,Tcell
-1998.25,-709.75,0,Tcell
-1819.25,-709.75,0,Tcell
-1770.25,-709.25,0,Tcell
-1750.75,-712.25,0,Tcell
-2248.25,-701.25,0,Tcell
-1698.75,-699.25,0,Tcell
-1552.25,-697.25,0,Tcell
-1748.75,-698.25,0,Tcell
-1834.75,-697.75,0,Tcell
-1516.75,-694.25,0,Tcell
-1985.75,-689.75,0,Tcell
-1814.75,-689.75,0,Tcell
-2513.75,-2262.75,0,Tcell
-2572.75,-2252.25,0,Tcell
-2452.25,-2233.75,0,Tcell
-2305.75,-2192.25,0,Tcell
-2523.25,-2154.25,0,Tcell
-2540.75,-2150.25,0,Tcell
-2965.25,-2135.25,0,Tcell
-2926.75,-2131.25,0,Tcell
-2847.75,-2132.75,0,Tcell
-2474.75,-2081.25,0,Tcell
-2915.25,-2076.75,0,Tcell
-2720.25,-2075.75,0,Tcell
-2720.25,-2057.25,0,Tcell
-2763.25,-1978.25,0,Tcell
-2872.75,-1951.25,0,Tcell
-2915.25,-1923.75,0,Tcell
-2552.75,-1829.25,0,Tcell
-2883.75,-1751.75,0,Tcell
-3000.75,-1744.25,0,Tcell
-2509.75,-1544.25,0,Tcell
-2403.75,-1536.25,0,Tcell
-2297.75,-1510.25,0,Tcell
-2284.25,-1504.25,0,Tcell
-2426.25,-1499.75,0,Tcell
-2308.25,-1497.25,0,Tcell
-2409.75,-1490.75,0,Tcell
-1404.25,-1341.75,0,Tcell
-1337.25,-1288.25,0,Tcell
-1374.75,-1277.75,0,Tcell
-1066.25,-1220.75,0,Tcell
-1076.75,-1210.25,0,Tcell
-1043.25,-1194.75,0,Tcell
-1001.25,-1089.25,0,Tcell
-846.75,-1052.25,0,Tcell
-690.25,-1048.25,0,Tcell
-869.25,-1046.75,0,Tcell
-855.25,-1044.75,0,Tcell
-864.75,-1021.25,0,Tcell
-776.25,-997.75,0,Tcell
-892.25,-999.25,0,Tcell
-1411.75,-987.75,0,Tcell
-1376.25,-990.25,0,Tcell
-1295.75,-989.75,0,Tcell
-878.25,-984.25,0,Tcell
-1024.75,-979.75,0,Tcell
-841.25,-974.25,0,Tcell
-1173.25,-968.75,0,Tcell
-799.25,-970.75,0,Tcell
-1383.25,-959.25,0,Tcell
-860.75,-961.75,0,Tcell
-835.75,-956.25,0,Tcell
-1187.75,-952.75,0,Tcell
-1166.25,-948.75,0,Tcell
-810.75,-950.75,0,Tcell
-1204.75,-954.25,0,Tcell
-983.25,-950.75,0,Tcell
-873.25,-940.25,0,Tcell
-826.75,-944.75,0,Tcell
-1212.75,-947.25,0,Tcell
-897.75,-945.25,0,Tcell
-846.75,-930.25,0,Tcell
-880.25,-922.25,0,Tcell
-824.25,-905.75,0,Tcell
-826.75,-879.75,0,Tcell
-1424.25,-875.25,0,Tcell
-790.75,-869.25,0,Tcell
-888.25,-869.75,0,Tcell
-1213.75,-874.25,0,Tcell
-1157.75,-871.75,0,Tcell
-1196.25,-867.25,0,Tcell
-1143.25,-863.25,0,Tcell
-831.25,-855.75,0,Tcell
