x,y,z,type
-4094,-3408,0,TU
-2081,-3408,0,TU
4411,-3408,0,TU
-811,-3407.5,0,TU
-871,-3407,0,TU
1340.5,-3407,0,TU
-4126.5,-3406.5,0,TU
-4623.5,-3406,0,TU
-3138.5,-3405.5,0,TU
-1232.5,-3405,0,TU
2539.5,-3404.5,0,TU
3906.5,-3404.5,0,TU
-4221,-3403,0,TU
-3322,-3402.5,0,TU
-2326,-3402.5,0,TU
222,-3402.5,0,TU
4589.5,-3402.5,0,TU
-2403.5,-3402,0,TU
3745.5,-3402,0,TU
1175.5,-3401.5,0,TU
-4604.5,-3401,0,TU
-2540.5,-3400.5,0,TU
-1171,-3400.5,0,TU
-1022.5,-3400.5,0,TU
1872,-3400.5,0,TU
-3046,-3400,0,TU
-2441.5,-3400,0,TU
-1263.5,-3400,0,TU
3158.5,-3400,0,TU
4707,-3400,0,TU
-2662.5,-3399.5,0,TU
-1203,-3398.5,0,TU
-4071,-3398,0,TU
-896,-3398,0,TU
-3190.5,-3397.5,0,TU
-3782.5,-3397,0,TU
-1186.5,-3396.5,0,TU
1975.5,-3396.5,0,TU
2100,-3396.5,0,TU
-3387.5,-3396,0,TU
-2621.5,-3395.5,0,TU
-1820,-3395.5,0,TU
-4439.5,-3395,0,TU
917,-3395,0,TU
3870.5,-3395,0,TU
-3209.5,-3394.5,0,TU
-1007.5,-3394.5,0,TU
1088.5,-3394.5,0,TU
-4552,-3394,0,TU
-2955,-3394,0,TU
-1096,-3393.5,0,TU
-1362.5,-3393,0,TU
3688.5,-3392.5,0,TU
-1245.5,-3392,0,TU
1837,-3392,0,TU
2314.5,-3392,0,TU
-2359,-3391.5,0,TU
-1639,-3391.5,0,TU
-3100.5,-3391,0,TU
-2258,-3391,0,TU
-4525,-3390.5,0,TU
-2863.5,-3390,0,TU
3650.5,-3390,0,TU
4671,-3389.5,0,TU
-1922,-3389,0,TU
-1307.5,-3388.5,0,TU
2412,-3388,0,TU
-4637,-3387.5,0,TU
2124,-3387.5,0,TU
2771.5,-3387.5,0,TU
-4124,-3387,0,TU
-871.5,-3387,0,TU
2491,-3387,0,TU
-1341.5,-3386,0,TU
1021.5,-3386,0,TU
1065.5,-3386,0,TU
-4673.5,-3385.5,0,TU
-4658.5,-3385.5,0,TU
-4714.5,-3385,0,TU
-3929,-3385,0,TU
-1424.5,-3385,0,TU
2277.5,-3385,0,TU
3901.5,-3385,0,TU
-2185.5,-3384.5,0,TU
3672.5,-3384.5,0,TU
-1272,-3384,0,TU
1253,-3383.5,0,TU
1867.5,-3383,0,TU
-3439,-3382.5,0,TU
2238,-3382.5,0,TU
-2224,-3382,0,TU
391.5,-3382,0,TU
-1482,-3381,0,TU
-1375.5,-3381,0,TU
2925,-3380.5,0,TU
-4594,-3380,0,TU
-3377,-3380,0,TU
-3021.5,-3380,0,TU
4150,-3380,0,TU
-1828.5,-3379.5,0,TU
-994,-3379,0,TU
4051.5,-3379,0,TU
-1726,-3378.5,0,TU
-4481,-3377.5,0,TU
-2458,-3377.5,0,TU
2750.5,-3377.5,0,TU
3716,-3377.5,0,TU
-4267,-3376.5,0,TU
1126.5,-3376.5,0,TU
2215.5,-3376,0,TU
1005,-3375.5,0,TU
-4612.5,-3375,0,TU
-4452.5,-3375,0,TU
-3841,-3375,0,TU
872,-3374.5,0,TU
-2713,-3374,0,TU
1178.5,-3374,0,TU
3015.5,-3374,0,TU
-3811.5,-3373.5,0,TU
-114.5,-3373.5,0,TU
1980,-3373.5,0,TU
2389,-3373.5,0,TU
4086,-3373.5,0,TU
-4539,-3373,0,TU
-3095,-3373,0,TU
-696.5,-3373,0,TU
2655,-3373,0,TU
1734,-3372.5,0,TU
-3319.5,-3372,0,TU
-2177,-3372,0,TU
-4707.5,-3371.5,0,TU
-3240.5,-3371.5,0,TU
-913.5,-3370,0,TU
-404.5,-3370,0,TU
1050.5,-3369.5,0,TU
2854.5,-3369.5,0,TU
4712.5,-3369.5,0,TU
478.5,-3369,0,TU
-3982.5,-3368.5,0,TU
-2998,-3368.5,0,TU
-1225.5,-3368.5,0,TU
4016,-3368.5,0,TU
-1920,-3367,0,TU
-1005,-3367,0,TU
2361,-3367,0,TU
4424.5,-3367,0,TU
-4167,-3366.5,0,TU
-252.5,-3366.5,0,TU
-4198,-3366,0,TU
-2358,-3366,0,TU
648,-3366,0,TU
1203.5,-3366,0,TU
2670.5,-3366,0,TU
4152.5,-3366,0,TU
-3152,-3365.5,0,TU
-2679.5,-3365.5,0,TU
1261.5,-3365.5,0,TU
1891.5,-3365.5,0,TU
-2504.5,-3365,0,TU
-4134.5,-3364.5,0,TU
-4073,-3364,0,TU
-4679,-3363.5,0,TU
-3777.5,-3363.5,0,TU
4068,-3363,0,TU
1906,-3362.5,0,TU
2284.5,-3362.5,0,TU
4693.5,-3362.5,0,TU
-2458.5,-3362,0,TU
2155.5,-3362,0,TU
-4717.5,-3361.5,0,TU
-3804,-3361.5,0,TU
2904,-3361.5,0,TU
2920.5,-3361.5,0,TU
-4732.5,-3361,0,TU
-2974,-3361,0,TU
-2428,-3361,0,TU
-2014.5,-3361,0,TU
243,-3361,0,TU
-4526.5,-3360.5,0,TU
-3182,-3360.5,0,TU
-2616,-3360.5,0,TU
1842,-3360.5,0,TU
-2186.5,-3359.5,0,TU
-3941,-3359,0,TU
-2219.5,-3359,0,TU
-2140,-3359,0,TU
333,-3359,0,TU
-1851.5,-3358.5,0,TU
-1477,-3358.5,0,TU
1340,-3358.5,0,TU
2953.5,-3358.5,0,TU
830.5,-3358,0,TU
2207.5,-3358,0,TU
2848.5,-3357.5,0,TU
-4798,-3357,0,TU
-1298.5,-3356.5,0,TU
-768,-3355.5,0,TU
-3104,-3355,0,TU
-1770.5,-3355,0,TU
-1422.5,-3355,0,TU
-745.5,-3355,0,TU
-1832.5,-3354.5,0,TU
-4391.5,-3354,0,TU
276.5,-3354,0,TU
-276,-3353.5,0,TU
2710.5,-3353.5,0,TU
-1321,-3353,0,TU
932.5,-3353,0,TU
4114,-3352,0,TU
2573.5,-3351.5,0,TU
4542.5,-3351.5,0,TU
-2371,-3351,0,TU
-836,-3350.5,0,TU
-1509.5,-3350,0,TU
-1020,-3350,0,TU
-105,-3350,0,TU
-4615.5,-3349.5,0,TU
1280.5,-3349,0,TU
2173,-3349,0,TU
-4035.5,-3348.5,0,TU
-2385.5,-3348.5,0,TU
-648,-3348.5,0,TU
-4469.5,-3348,0,TU
1863.5,-3348,0,TU
-4736,-3347.5,0,TU
-3919,-3347.5,0,TU
-1048,-3347.5,0,TU
-4358.5,-3347,0,TU
-1456,-3347,0,TU
-4786.5,-3346.5,0,TU
-3761,-3346,0,TU
-2569,-3346,0,TU
-2537,-3345.5,0,TU
-585,-3344.5,0,TU
982.5,-3344,0,TU
1976,-3344,0,TU
-1221,-3343.5,0,TU
695,-3343.5,0,TU
-3816.5,-3343,0,TU
-1851.5,-3343,0,TU
1086.5,-3343,0,TU
-3397.5,-3342.5,0,TU
1719,-3342.5,0,TU
-3787,-3341.5,0,TU
-4062,-3341,0,TU
2564.5,-3341,0,TU
-4748.5,-3340.5,0,TU
4486,-3340,0,TU
-2081.5,-3338,0,TU
321,-3338,0,TU
1216,-3338,0,TU
1838.5,-3338,0,TU
-668.5,-3337.5,0,TU
-1955,-3337,0,TU
572,-3337,0,TU
2120.5,-3336.5,0,TU
-1482,-3336,0,TU
2716,-3336,0,TU
-2686,-3335.5,0,TU
-1168.5,-3335.5,0,TU
493.5,-3335.5,0,TU
-1440,-3335,0,TU
627.5,-3335,0,TU
-298,-3334.5,0,TU
2319,-3334.5,0,TU
2335.5,-3334.5,0,TU
657,-3334,0,TU
-4452.5,-3333.5,0,TU
-2228,-3333.5,0,TU
-247.5,-3333.5,0,TU
2230.5,-3333,0,TU
-1040.5,-3332,0,TU
374,-3331.5,0,TU
1398,-3331.5,0,TU
-3209,-3331,0,TU
-1552,-3331,0,TU
2381.5,-3331,0,TU
406,-3330.5,0,TU
1006,-3330.5,0,TU
-4013,-3330,0,TU
-4040,-3329.5,0,TU
-2526,-3329.5,0,TU
870,-3329.5,0,TU
-997,-3329,0,TU
-2261,-3328.5,0,TU
-3985,-3328,0,TU
-522.5,-3328,0,TU
3771.5,-3327.5,0,TU
-4090.5,-3327,0,TU
2593,-3327,0,TU
-4664.5,-3326,0,TU
-3367,-3326,0,TU
-125,-3326,0,TU
-4752.5,-3325.5,0,TU
-4069,-3325.5,0,TU
-1885.5,-3325.5,0,TU
1257.5,-3325.5,0,TU
-2632.5,-3325,0,TU
-2606,-3325,0,TU
4415.5,-3325,0,TU
2199.5,-3324.5,0,TU
2157,-3324,0,TU
-1946.5,-3323.5,0,TU
-1250,-3323.5,0,TU
-4684.5,-3323,0,TU
1037.5,-3323,0,TU
-2828,-3322.5,0,TU
1731.5,-3322.5,0,TU
2267,-3322.5,0,TU
-4141.5,-3322,0,TU
-326.5,-3322,0,TU
-3944.5,-3321.5,0,TU
-2072.5,-3321.5,0,TU
3861,-3321.5,0,TU
2248.5,-3321,0,TU
-3026.5,-3320.5,0,TU
923,-3320.5,0,TU
-1418,-3320,0,TU
523,-3320,0,TU
811.5,-3320,0,TU
4082.5,-3320,0,TU
234.5,-3319.5,0,TU
4705.5,-3319.5,0,TU
-792.5,-3319,0,TU
1165,-3319,0,TU
2133.5,-3319,0,TU
-2476,-3318.5,0,TU
-655,-3318.5,0,TU
1867.5,-3318.5,0,TU
-85,-3318,0,TU
2709,-3318,0,TU
2982.5,-3318,0,TU
-4219.5,-3317.5,0,TU
-3187.5,-3317.5,0,TU
-1998,-3317,0,TU
2091.5,-3317,0,TU
-2586.5,-3316,0,TU
364,-3316,0,TU
391.5,-3315.5,0,TU
-2748,-3315,0,TU
-2539.5,-3315,0,TU
-2303,-3315,0,TU
-2242,-3315,0,TU
-4526.5,-3314.5,0,TU
-3065.5,-3314.5,0,TU
2554.5,-3314.5,0,TU
3843.5,-3313.5,0,TU
4454.5,-3313.5,0,TU
-4006.5,-3313,0,TU
-4099,-3312.5,0,TU
-3775.5,-3312.5,0,TU
-2150.5,-3312.5,0,TU
1366,-3312.5,0,TU
1143.5,-3312,0,TU
4898,-3312,0,TU
-3968.5,-3311.5,0,TU
-4796,-3311,0,TU
-2108.5,-3311,0,TU
-4028,-3310.5,0,TU
-814,-3310.5,0,TU
2057,-3310,0,TU
-630.5,-3309.5,0,TU
1106.5,-3309.5,0,TU
2291.5,-3309.5,0,TU
-44.5,-3309,0,TU
3273.5,-3308.5,0,TU
-4563,-3308,0,TU
-2951.5,-3308,0,TU
-731.5,-3308,0,TU
626,-3308,0,TU
-4748.5,-3307.5,0,TU
13,-3307.5,0,TU
-2342,-3307,0,TU
-4075.5,-3306.5,0,TU
2111.5,-3306.5,0,TU
-4204,-3306,0,TU
-981,-3306,0,TU
2234,-3306,0,TU
-4668,-3305.5,0,TU
-3797,-3305.5,0,TU
-2134,-3305.5,0,TU
-1772,-3305.5,0,TU
-2771.5,-3305,0,TU
1251.5,-3305,0,TU
-139.5,-3304.5,0,TU
-2915.5,-3304,0,TU
-4593.5,-3303.5,0,TU
-1878.5,-3303,0,TU
1348,-3302.5,0,TU
4496.5,-3302.5,0,TU
-4159,-3302,0,TU
4122,-3301.5,0,TU
-4854,-3301,0,TU
-2710.5,-3301,0,TU
246,-3300.5,0,TU
2370,-3300.5,0,TU
-2146,-3300,0,TU
-825.5,-3300,0,TU
1381,-3300,0,TU
1461.5,-3300,0,TU
-2872.5,-3299.5,0,TU
-2111.5,-3299.5,0,TU
-1991,-3299.5,0,TU
-272.5,-3299.5,0,TU
822.5,-3299.5,0,TU
-872,-3299,0,TU
-3949,-3298.5,0,TU
-2125.5,-3298.5,0,TU
3118.5,-3298.5,0,TU
4682.5,-3298.5,0,TU
-4765.5,-3298,0,TU
-1754.5,-3298,0,TU
964,-3298,0,TU
-4407,-3297,0,TU
678.5,-3297,0,TU
1799.5,-3297,0,TU
2970.5,-3297,0,TU
2521.5,-3296,0,TU
3883.5,-3296,0,TU
-606.5,-3295,0,TU
357,-3295,0,TU
921,-3295,0,TU
-901,-3294.5,0,TU
-3792.5,-3294,0,TU
-477.5,-3294,0,TU
4173,-3294,0,TU
-4578,-3293.5,0,TU
-2898,-3293.5,0,TU
1473.5,-3293.5,0,TU
2453.5,-3293,0,TU
-1328.5,-3292.5,0,TU
1870.5,-3292,0,TU
3070,-3292,0,TU
3251.5,-3292,0,TU
-2297,-3291.5,0,TU
3795.5,-3291.5,0,TU
-2732,-3290.5,0,TU
-1526.5,-3290.5,0,TU
2126.5,-3290.5,0,TU
2437,-3290.5,0,TU
2984.5,-3290.5,0,TU
-4879.5,-3290,0,TU
-4702,-3290,0,TU
-630,-3289.5,0,TU
1244,-3289.5,0,TU
-2934.5,-3288.5,0,TU
633.5,-3288.5,0,TU
2069.5,-3288.5,0,TU
-4217,-3288,0,TU
2956.5,-3288,0,TU
-2750.5,-3287.5,0,TU
-3974.5,-3287,0,TU
-1553,-3287,0,TU
-495,-3287,0,TU
1964,-3287,0,TU
4952.5,-3287,0,TU
-4090,-3286.5,0,TU
-2851,-3286.5,0,TU
4393,-3286.5,0,TU
-4827.5,-3285,0,TU
-4002.5,-3285,0,TU
203,-3284.5,0,TU
2107.5,-3284.5,0,TU
-459,-3284,0,TU
-2601,-3283.5,0,TU
-406,-3283.5,0,TU
-280.5,-3283.5,0,TU
1054,-3283.5,0,TU
-4600.5,-3283,0,TU
2304,-3283,0,TU
-1785.5,-3282.5,0,TU
-1681,-3282.5,0,TU
822.5,-3282.5,0,TU
-4140,-3282,0,TU
292,-3282,0,TU
705,-3282,0,TU
1290.5,-3281.5,0,TU
3857,-3281.5,0,TU
-2779.5,-3281,0,TU
-1432.5,-3281,0,TU
772,-3281,0,TU
2463,-3281,0,TU
3524,-3280.5,0,TU
2343.5,-3280,0,TU
-4177.5,-3279.5,0,TU
-2630.5,-3279.5,0,TU
3007,-3279.5,0,TU
-2009.5,-3279,0,TU
-4056.5,-3278.5,0,TU
-3121,-3278.5,0,TU
-4726,-3278,0,TU
-109,-3277.5,0,TU
-608.5,-3277,0,TU
-2943.5,-3276,0,TU
-2806.5,-3276,0,TU
-1755,-3276,0,TU
-2922,-3275,0,TU
-952,-3275,0,TU
802.5,-3275,0,TU
3612.5,-3275,0,TU
-4423.5,-3274.5,0,TU
753,-3274.5,0,TU
3629.5,-3274.5,0,TU
-4698.5,-3274,0,TU
4494.5,-3274,0,TU
734.5,-3273.5,0,TU
-2499.5,-3273,0,TU
1462.5,-3273,0,TU
-4324,-3272.5,0,TU
-503,-3272.5,0,TU
-3952.5,-3272,0,TU
-2907,-3272,0,TU
1482,-3272,0,TU
4522.5,-3272,0,TU
-1419.5,-3271.5,0,TU
-150,-3271.5,0,TU
-1025.5,-3271,0,TU
692.5,-3271,0,TU
2525.5,-3271,0,TU
-4652.5,-3270.5,0,TU
-3349,-3270.5,0,TU
-1355,-3270.5,0,TU
-1334,-3270.5,0,TU
4146,-3270.5,0,TU
-5032.5,-3270,0,TU
-4823.5,-3270,0,TU
3792,-3270,0,TU
546.5,-3269.5,0,TU
1104.5,-3269.5,0,TU
-400.5,-3269,0,TU
1398.5,-3269,0,TU
2928.5,-3269,0,TU
-3824.5,-3268.5,0,TU
318,-3268.5,0,TU
1364.5,-3268.5,0,TU
3838,-3268.5,0,TU
-3283.5,-3268,0,TU
-3215,-3268,0,TU
212,-3267.5,0,TU
-2421,-3267,0,TU
-1318,-3267,0,TU
4129.5,-3267,0,TU
-870,-3266.5,0,TU
3571.5,-3266.5,0,TU
1882,-3266,0,TU
-3791,-3265.5,0,TU
-1236,-3265.5,0,TU
2974.5,-3265,0,TU
-4991,-3264.5,0,TU
-4805,-3264.5,0,TU
-4129.5,-3264.5,0,TU
32.5,-3264.5,0,TU
4164.5,-3264.5,0,TU
-3367,-3264,0,TU
989,-3263.5,0,TU
-4458.5,-3263,0,TU
-2743,-3263,0,TU
1780,-3263,0,TU
-3094,-3262.5,0,TU
-1784.5,-3262.5,0,TU
2613.5,-3262.5,0,TU
-4848,-3262,0,TU
-4573.5,-3262,0,TU
-3998.5,-3262,0,TU
2396.5,-3262,0,TU
-2827.5,-3261.5,0,TU
-45.5,-3261,0,TU
2588,-3260.5,0,TU
-972,-3259.5,0,TU
3630,-3259.5,0,TU
1489.5,-3259,0,TU
-4193,-3258.5,0,TU
-3946,-3258.5,0,TU
2240,-3258.5,0,TU
-4684,-3258,0,TU
-4314.5,-3258,0,TU
3959,-3258,0,TU
583,-3257.5,0,TU
-4417,-3257,0,TU
-2472,-3257,0,TU
-2370,-3257,0,TU
-4722,-3256.5,0,TU
-2870.5,-3256.5,0,TU
1216.5,-3256,0,TU
-3836.5,-3255.5,0,TU
-3170.5,-3255.5,0,TU
-4533,-3255,0,TU
45.5,-3255,0,TU
4188,-3254.5,0,TU
-1157.5,-3254,0,TU
1119,-3254,0,TU
3799.5,-3254,0,TU
-2340,-3253.5,0,TU
-884.5,-3253.5,0,TU
-4653,-3252.5,0,TU
448,-3252.5,0,TU
3545,-3252.5,0,TU
3720.5,-3252.5,0,TU
-245,-3252,0,TU
-3128,-3251.5,0,TU
-492,-3251.5,0,TU
4660,-3251.5,0,TU
2175.5,-3251,0,TU
-5111.5,-3250.5,0,TU
659.5,-3250.5,0,TU
-2900.5,-3250,0,TU
-4554,-3249.5,0,TU
-4393,-3249.5,0,TU
-1348,-3249.5,0,TU
-1007,-3249.5,0,TU
-5049.5,-3249,0,TU
-4009.5,-3248.5,0,TU
-1385,-3248.5,0,TU
-3775.5,-3248,0,TU
-1444.5,-3248,0,TU
-4729,-3247.5,0,TU
-2612,-3247.5,0,TU
1470,-3247,0,TU
-1963,-3246,0,TU
-4067,-3245.5,0,TU
-3913,-3244.5,0,TU
954,-3244.5,0,TU
1188.5,-3244.5,0,TU
1339,-3244.5,0,TU
2634,-3244.5,0,TU
4515.5,-3244.5,0,TU
1454.5,-3244,0,TU
-3448,-3243.5,0,TU
-3352,-3243.5,0,TU
1363.5,-3243.5,0,TU
3765.5,-3243.5,0,TU
3587,-3242.5,0,TU
-2758.5,-3242,0,TU
143.5,-3242,0,TU
3974.5,-3242,0,TU
-4228,-3241.5,0,TU
-4030.5,-3241.5,0,TU
-1313,-3241.5,0,TU
4276,-3241.5,0,TU
-3393.5,-3241,0,TU
-965,-3241,0,TU
-4608.5,-3240.5,0,TU
-2651,-3240.5,0,TU
-4179.5,-3240,0,TU
-3838.5,-3240,0,TU
4948.5,-3240,0,TU
-139,-3239.5,0,TU
1217.5,-3239.5,0,TU
-4697.5,-3239,0,TU
-1407.5,-3239,0,TU
-3035,-3238.5,0,TU
-992,-3238.5,0,TU
1283,-3238.5,0,TU
-2511,-3238,0,TU
-4121,-3237.5,0,TU
-3420,-3237.5,0,TU
-2491.5,-3237.5,0,TU
-2400.5,-3237,0,TU
-1279.5,-3237,0,TU
937.5,-3237,0,TU
3249,-3236.5,0,TU
-3941,-3236,0,TU
-1241.5,-3236,0,TU
-1220,-3236,0,TU
3821.5,-3236,0,TU
-4739.5,-3235.5,0,TU
-224.5,-3235.5,0,TU
603.5,-3235.5,0,TU
785,-3235.5,0,TU
-3122,-3235,0,TU
-2472.5,-3235,0,TU
-4204,-3234.5,0,TU
-203,-3234,0,TU
-4013.5,-3233.5,0,TU
-2321.5,-3233.5,0,TU
4263,-3233.5,0,TU
3076.5,-3233,0,TU
-2375,-3232.5,0,TU
-1767,-3232.5,0,TU
-1511,-3232.5,0,TU
2143.5,-3232.5,0,TU
-4653.5,-3232,0,TU
-1919,-3232,0,TU
-334,-3232,0,TU
3555,-3231.5,0,TU
-4787.5,-3231,0,TU
1317.5,-3231,0,TU
-4859.5,-3230.5,0,TU
-1068.5,-3230.5,0,TU
-852.5,-3230,0,TU
-4679,-3229.5,0,TU
418,-3229.5,0,TU
2527,-3229.5,0,TU
-2940.5,-3228.5,0,TU
-1994,-3228.5,0,TU
3993,-3228.5,0,TU
-4147.5,-3228,0,TU
-3090,-3228,0,TU
-4497.5,-3227.5,0,TU
-2341.5,-3227.5,0,TU
819,-3227.5,0,TU
-1092.5,-3227,0,TU
1750,-3227,0,TU
-4462.5,-3226.5,0,TU
3262,-3226,0,TU
2036.5,-3225.5,0,TU
-4174.5,-3225,0,TU
621,-3225,0,TU
2791.5,-3225,0,TU
4963.5,-3225,0,TU
-3916,-3224.5,0,TU
653.5,-3224.5,0,TU
1994,-3224.5,0,TU
-4383,-3224,0,TU
-922.5,-3224,0,TU
-120,-3224,0,TU
1104.5,-3224,0,TU
-2639,-3223.5,0,TU
-789,-3223,0,TU
-4410,-3222.5,0,TU
-3375,-3222.5,0,TU
362.5,-3222.5,0,TU
3588,-3222,0,TU
-4089,-3221.5,0,TU
1174,-3221.5,0,TU
1705.5,-3221.5,0,TU
2457,-3221.5,0,TU
-1053,-3221,0,TU
2908,-3221,0,TU
-3,-3220.5,0,TU
4251.5,-3220.5,0,TU
-4633,-3219.5,0,TU
-1434.5,-3219.5,0,TU
2482.5,-3219.5,0,TU
118.5,-3219,0,TU
-2527,-3218,0,TU
2279.5,-3218,0,TU
-5123.5,-3217.5,0,TU
-4759,-3217.5,0,TU
253,-3217.5,0,TU
-4554.5,-3217,0,TU
1820,-3217,0,TU
-3111,-3216,0,TU
-537,-3216,0,TU
2173.5,-3216,0,TU
2257,-3216,0,TU
1117,-3215.5,0,TU
-1467,-3215,0,TU
-98.5,-3215,0,TU
2133.5,-3215,0,TU
4367.5,-3215,0,TU
-4187.5,-3214.5,0,TU
-3840,-3213.5,0,TU
-3331,-3213.5,0,TU
-1284.5,-3213.5,0,TU
701.5,-3213.5,0,TU
-4828.5,-3213,0,TU
-4614,-3213,0,TU
-3969,-3213,0,TU
-730,-3213,0,TU
415,-3213,0,TU
-2320,-3212.5,0,TU
4133.5,-3212,0,TU
4221.5,-3212,0,TU
-1219,-3211.5,0,TU
3804.5,-3211.5,0,TU
-3804,-3211,0,TU
-754,-3211,0,TU
-32.5,-3211,0,TU
3921,-3211,0,TU
4278,-3211,0,TU
2087,-3210.5,0,TU
4501.5,-3210.5,0,TU
4384.5,-3210,0,TU
-3914.5,-3209.5,0,TU
-625.5,-3209.5,0,TU
3265,-3209.5,0,TU
-3821.5,-3208.5,0,TU
4.5,-3208.5,0,TU
284.5,-3208.5,0,TU
1743,-3208,0,TU
2445,-3208,0,TU
1066,-3207.5,0,TU
4027.5,-3207.5,0,TU
-3090,-3207,0,TU
-4814.5,-3206.5,0,TU
3160,-3206,0,TU
3896.5,-3205.5,0,TU
-15,-3205,0,TU
-4068,-3204.5,0,TU
2333.5,-3204,0,TU
-4520,-3203.5,0,TU
-2595,-3203.5,0,TU
1293,-3203.5,0,TU
-2791.5,-3203,0,TU
-135.5,-3203,0,TU
120,-3203,0,TU
265,-3202.5,0,TU
-1194,-3202,0,TU
930,-3202,0,TU
-5130.5,-3200.5,0,TU
-4789,-3200.5,0,TU
-655.5,-3200.5,0,TU
2545,-3200.5,0,TU
3296.5,-3200.5,0,TU
-3408.5,-3200,0,TU
-1570,-3200,0,TU
2686.5,-3200,0,TU
3337,-3200,0,TU
-4918,-3199.5,0,TU
-2579,-3199.5,0,TU
4369.5,-3199.5,0,TU
-3367.5,-3199,0,TU
2120.5,-3199,0,TU
-722.5,-3198.5,0,TU
-4539.5,-3198,0,TU
-2119.5,-3198,0,TU
1813.5,-3198,0,TU
-4166,-3197.5,0,TU
-4145,-3197.5,0,TU
-4017.5,-3197.5,0,TU
897.5,-3197,0,TU
-4220,-3196.5,0,TU
2407.5,-3196,0,TU
-85,-3195.5,0,TU
140,-3195.5,0,TU
2010.5,-3195.5,0,TU
-4609,-3195,0,TU
-4369.5,-3194,0,TU
-429,-3194,0,TU
1198,-3193.5,0,TU
-484.5,-3193,0,TU
-4114,-3192.5,0,TU
2354,-3192.5,0,TU
1311,-3191,0,TU
-2806.5,-3190.5,0,TU
-1156.5,-3190.5,0,TU
2563.5,-3190.5,0,TU
-4635.5,-3189.5,0,TU
-2991,-3189.5,0,TU
-1225,-3189.5,0,TU
15,-3189.5,0,TU
-51.5,-3189,0,TU
2141.5,-3189,0,TU
-4688,-3187,0,TU
-1441.5,-3187,0,TU
-1200,-3186.5,0,TU
-3442,-3186,0,TU
-1113,-3186,0,TU
911,-3186,0,TU
1072,-3186,0,TU
-4199.5,-3185.5,0,TU
525.5,-3185.5,0,TU
1282,-3185.5,0,TU
1799.5,-3185.5,0,TU
2210,-3185.5,0,TU
2370,-3185.5,0,TU
-2055.5,-3185,0,TU
-4976,-3184.5,0,TU
-4993,-3184,0,TU
-3990.5,-3184,0,TU
-3946.5,-3184,0,TU
510,-3184,0,TU
-2560,-3183.5,0,TU
-453,-3183.5,0,TU
-4071,-3183,0,TU
-762.5,-3183,0,TU
2191.5,-3183,0,TU
3271.5,-3182.5,0,TU
-4675.5,-3182,0,TU
-626.5,-3182,0,TU
-599,-3181.5,0,TU
-394,-3181.5,0,TU
3904.5,-3181.5,0,TU
-4854,-3181,0,TU
-2793.5,-3181,0,TU
-682.5,-3180.5,0,TU
-543.5,-3180.5,0,TU
2080,-3180.5,0,TU
4171.5,-3180.5,0,TU
4521,-3180,0,TU
781.5,-3179.5,0,TU
-161.5,-3178.5,0,TU
1917,-3178.5,0,TU
-5144,-3178,0,TU
-6,-3178,0,TU
-2447,-3177.5,0,TU
-898.5,-3176,0,TU
2331.5,-3176,0,TU
-4748,-3175.5,0,TU
-2309,-3175.5,0,TU
411.5,-3175.5,0,TU
-3399,-3175,0,TU
921.5,-3175,0,TU
-2817,-3174.5,0,TU
-2413.5,-3174,0,TU
-1380,-3174,0,TU
-834.5,-3173.5,0,TU
894.5,-3173.5,0,TU
1058,-3173.5,0,TU
-2476.5,-3173,0,TU
-2384.5,-3173,0,TU
380,-3173,0,TU
4626,-3172.5,0,TU
-4117.5,-3172,0,TU
-245,-3172,0,TU
-33,-3172,0,TU
1271,-3172,0,TU
1962.5,-3172,0,TU
821,-3171.5,0,TU
2700,-3171.5,0,TU
-4958.5,-3171,0,TU
3300.5,-3170.5,0,TU
-1391.5,-3170,0,TU
2774.5,-3170,0,TU
3356,-3170,0,TU
4597,-3169,0,TU
-4138.5,-3167.5,0,TU
-1755.5,-3167.5,0,TU
-984.5,-3167.5,0,TU
-1147,-3167,0,TU
-781.5,-3167,0,TU
-4213.5,-3166.5,0,TU
-278.5,-3166.5,0,TU
3245,-3166.5,0,TU
-366.5,-3166,0,TU
3836.5,-3166,0,TU
-1029,-3165.5,0,TU
-3953,-3164.5,0,TU
2397,-3164.5,0,TU
-254.5,-3164,0,TU
-4191.5,-3163,0,TU
287,-3163,0,TU
-1170,-3161.5,0,TU
3903,-3161.5,0,TU
4122,-3161.5,0,TU
-4684.5,-3160.5,0,TU
-343.5,-3160.5,0,TU
2355,-3160.5,0,TU
-947.5,-3160,0,TU
-1551,-3159.5,0,TU
-181,-3159.5,0,TU
3368.5,-3159.5,0,TU
-1318,-3159,0,TU
-72,-3158.5,0,TU
3096,-3158.5,0,TU
3109.5,-3158.5,0,TU
-2993.5,-3158,0,TU
-2625,-3158,0,TU
-5076.5,-3157.5,0,TU
-4654.5,-3157.5,0,TU
-2558.5,-3157.5,0,TU
2747.5,-3157.5,0,TU
4591.5,-3157.5,0,TU
-4132.5,-3157,0,TU
-2761.5,-3157,0,TU
-1051.5,-3157,0,TU
-4155,-3156,0,TU
671,-3156,0,TU
-2365.5,-3155.5,0,TU
-735.5,-3155.5,0,TU
-2031,-3155,0,TU
-815,-3155,0,TU
-4062,-3154.5,0,TU
-3996.5,-3154.5,0,TU
1118,-3154.5,0,TU
-3435.5,-3154,0,TU
4718.5,-3154,0,TU
-3146,-3153.5,0,TU
