x,y,z,type
2964.75,-4094.25,0,TU
2909.75,-4093.75,0,TU
2843.75,-4093.75,0,TU
2734.75,-4093.75,0,TU
2546.75,-4093.75,0,TU
2567.25,-4089.75,0,TU
3517.75,-4089.25,0,TU
3089.75,-4087.25,0,TU
2777.75,-4087.25,0,TU
2590.25,-4086.75,0,TU
2985.25,-4086.25,0,TU
2893.75,-4086.25,0,TU
2653.75,-4085.25,0,TU
3282.75,-4085.25,0,TU
3168.25,-4084.25,0,TU
2453.25,-4083.25,0,TU
3146.25,-4082.75,0,TU
2601.25,-4082.75,0,TU
3221.75,-4082.75,0,TU
2679.25,-4082.25,0,TU
2933.75,-4079.25,0,TU
3419.75,-4077.75,0,TU
2720.25,-4075.75,0,TU
2914.25,-4074.75,0,TU
3356.75,-4073.75,0,TU
3027.75,-4073.75,0,TU
2437.75,-4073.75,0,TU
2518.75,-4073.25,0,TU
3197.25,-4072.75,0,TU
2581.25,-4072.75,0,TU
3503.25,-4070.25,0,TU
2489.25,-4067.25,0,TU
3049.75,-4067.25,0,TU
2305.75,-4066.75,0,TU
3396.75,-4066.75,0,TU
2554.75,-4066.75,0,TU
2281.75,-4066.75,0,TU
3033.25,-4065.75,0,TU
3276.25,-4065.75,0,TU
2681.25,-4064.75,0,TU
3138.75,-4063.25,0,TU
3118.25,-4061.25,0,TU
2754.75,-4061.25,0,TU
3160.75,-4060.25,0,TU
2461.75,-4059.75,0,TU
3221.25,-4059.75,0,TU
3531.75,-4059.25,0,TU
2768.25,-4058.25,0,TU
2579.25,-4057.75,0,TU
2720.25,-4057.25,0,TU
2973.75,-4057.25,0,TU
2274.75,-4056.75,0,TU
2435.25,-4055.75,0,TU
3066.25,-4055.75,0,TU
2787.75,-4054.75,0,TU
3438.25,-4054.75,0,TU
3609.75,-4053.75,0,TU
3383.25,-4052.75,0,TU
2865.25,-4051.75,0,TU
3557.25,-4048.75,0,TU
3047.75,-4048.25,0,TU
3322.25,-4047.25,0,TU
2839.25,-4046.75,0,TU
2656.75,-4046.25,0,TU
2353.25,-4046.25,0,TU
3499.25,-4045.75,0,TU
3176.25,-4045.25,0,TU
2689.25,-4044.25,0,TU
3148.75,-4044.25,0,TU
3418.75,-4044.25,0,TU
2336.75,-4042.75,0,TU
3203.25,-4041.75,0,TU
2738.25,-4041.75,0,TU
2923.25,-4041.25,0,TU
2247.75,-4040.75,0,TU
2713.75,-4039.75,0,TU
3030.75,-4039.25,0,TU
2563.75,-4038.75,0,TU
3228.75,-4038.25,0,TU
2189.25,-4037.75,0,TU
2224.75,-4037.25,0,TU
2667.75,-4037.25,0,TU
3074.25,-4036.25,0,TU
2797.25,-4035.75,0,TU
3517.75,-4035.75,0,TU
3062.75,-4035.75,0,TU
3094.75,-4035.75,0,TU
3398.75,-4035.25,0,TU
2467.25,-4034.75,0,TU
2770.25,-4033.75,0,TU
2349.75,-4033.25,0,TU
3305.75,-4031.75,0,TU
3499.75,-4030.25,0,TU
3047.75,-4028.25,0,TU
2109.25,-4027.25,0,TU
2165.75,-4026.25,0,TU
2279.25,-4025.75,0,TU
2368.25,-4025.25,0,TU
3194.25,-4024.25,0,TU
3150.25,-4023.75,0,TU
3124.25,-4023.75,0,TU
2820.25,-4023.25,0,TU
3542.75,-4023.25,0,TU
3464.75,-4021.75,0,TU
3264.75,-4021.75,0,TU
2311.25,-4020.25,0,TU
2688.25,-4020.25,0,TU
2229.25,-4019.75,0,TU
2990.25,-4019.75,0,TU
2422.25,-4019.75,0,TU
2324.75,-4019.25,0,TU
2128.75,-4018.75,0,TU
2785.25,-4018.75,0,TU
2854.25,-4018.75,0,TU
2345.75,-4018.25,0,TU
3319.75,-4017.75,0,TU
3168.75,-4017.75,0,TU
3243.75,-4017.75,0,TU
2474.75,-4016.75,0,TU
3499.75,-4016.25,0,TU
3099.25,-4016.25,0,TU
2667.25,-4015.75,0,TU
3374.75,-4015.75,0,TU
3430.25,-4014.75,0,TU
3402.25,-4014.25,0,TU
3057.75,-4013.75,0,TU
2829.75,-4013.25,0,TU
3516.75,-4012.75,0,TU
2717.75,-4012.75,0,TU
2285.25,-4012.25,0,TU
3279.25,-4012.25,0,TU
2242.75,-4011.25,0,TU
2203.75,-4011.25,0,TU
2692.75,-4010.75,0,TU
3484.25,-4009.25,0,TU
3022.75,-4008.75,0,TU
