x,y,z,type
-15386.5,2845,0,Teff
-15544,2847.5,0,Teff
-15763,2864.5,0,Teff
-15199,2863.5,0,Teff
-15362,2866,0,Teff
-15222.5,2875.5,0,Teff
-15281.5,2892,0,Teff
-15412.5,2903.5,0,Teff
-15391.5,2902.5,0,Teff
-15143,2911,0,Teff
-15776.5,2933,0,Teff
-15157,2935,0,Teff
-15474.5,2958,0,Teff
-15045.5,3054,0,Teff
-15003.5,3054.5,0,Teff
-15058.5,3064.5,0,Teff
-15728.5,3070.5,0,Teff
-15491.5,3099,0,Teff
-15677.5,3100.5,0,Teff
-15383.5,3115,0,Teff
-15103.5,3117,0,Teff
-15399,3126,0,Teff
-15614.5,3137,0,Teff
-15281.5,3151,0,Teff
-15038.5,3169.5,0,Teff
-15012.5,3179.5,0,Teff
-15399,3190,0,Teff
-15017,3208.5,0,Teff
-15007,3213.5,0,Teff
-15730.5,3233.5,0,Teff
-15473.5,3247,0,Teff
-15453.5,3262,0,Teff
-15725,3274.5,0,Teff
-15749,3305.5,0,Teff
-14412,1712,0,Teff
-14227,1718.5,0,Teff
-14319,1723.5,0,Teff
-14240.5,1730,0,Teff
-14394,1730.5,0,Teff
-14366.5,1733.5,0,Teff
-14205,1727.5,0,Teff
-14423,1737,0,Teff
-14350,1746.5,0,Teff
-14260,1747.5,0,Teff
-14309,1755.5,0,Teff
-14330,1756.5,0,Teff
-14210.5,1763,0,Teff
-14239.5,1762.5,0,Teff
-14283,1773,0,Teff
-14219,1772.5,0,Teff
-14265,1789,0,Teff
-14268.5,1807.5,0,Teff
-14413,1816,0,Teff
-14227,1811,0,Teff
-14284.5,1819.5,0,Teff
-14301,1832.5,0,Teff
-14290,1852,0,Teff
-14269.5,1868,0,Teff
-14299.5,1879.5,0,Teff
-14300.5,1936,0,Teff
-14203.5,1958.5,0,Teff
-14648.5,1962.5,0,Teff
-14987.5,2003,0,Teff
-14663,2003,0,Teff
-14728,2007.5,0,Teff
-14232.5,2020.5,0,Teff
-14980,2024,0,Teff
-14777.5,2033.5,0,Teff
-14720,2031,0,Teff
-14953,2034.5,0,Teff
-14717,2050,0,Teff
-14742.5,2115,0,Teff
-14885.5,2117.5,0,Teff
-14829,2125,0,Teff
-14535.5,2127.5,0,Teff
-14574.5,2146,0,Teff
-14547,2143.5,0,Teff
-14990.5,2153.5,0,Teff
-14451.5,2170.5,0,Teff
-14457,2201,0,Teff
-14650,2226.5,0,Teff
-14991.5,2226,0,Teff
-14561.5,2226.5,0,Teff
-14445.5,2239.5,0,Teff
-14339,2229,0,Teff
-14810,2242.5,0,Teff
-14823,2248.5,0,Teff
-14955.5,2275.5,0,Teff
-14931.5,2285.5,0,Teff
-14974.5,2286.5,0,Teff
-14624.5,2317,0,Teff
-14988.5,2331,0,Teff
-14731,2345.5,0,Teff
-14411.5,2347.5,0,Teff
-14525.5,2347,0,Teff
-14396,2356,0,Teff
-14963.5,2369.5,0,Teff
-14739.5,2394.5,0,Teff
-14530,2392,0,Teff
-14579.5,2395.5,0,Teff
-14721,2403,0,Teff
-14673.5,2406,0,Teff
-14688.5,2425.5,0,Teff
-14782.5,2432.5,0,Teff
-14441,2448,0,Teff
-14819.5,2457.5,0,Teff
-14975.5,2463.5,0,Teff
-14444.5,2469,0,Teff
-14797.5,2473,0,Teff
-14334,2498,0,Teff
-14744.5,2497.5,0,Teff
-15077,1150,0,Teff
-15383,1344,0,Teff
-15647,1344,0,Teff
-15362.5,1354,0,Teff
-15536,1397.5,0,Teff
-15532.5,1427.5,0,Teff
-15128,1446,0,Teff
-15664,1443,0,Teff
-15335.5,1463,0,Teff
-15231,1463,0,Teff
-15140.5,1508.5,0,Teff
-15639.5,1552,0,Teff
-15167.5,1574,0,Teff
-15135.5,1638,0,Teff
-15401,1642,0,Teff
-15182.5,1677.5,0,Teff
-15216.5,1688,0,Teff
-15089.5,1686.5,0,Teff
-15731.5,1690,0,Teff
-15319,1704.5,0,Teff
-15872.5,1373,0,Teff
-15986.5,1391,0,Teff
-15808,1412.5,0,Teff
-15819,1445,0,Teff
-16052,1505,0,Teff
-15818.5,1539.5,0,Teff
-15841.5,1559,0,Teff
-16137.5,1671,0,Teff
-14154,4147,0,Teff
-14034.5,4286,0,Teff
-14018.5,4373.5,0,Teff
-14157,4403.5,0,Teff
-16031,2544,0,Teff
-16078.5,2606,0,Teff
-16163.5,2625.5,0,Teff
-15969.5,2626,0,Teff
-16084,2674,0,Teff
-15886.5,2685,0,Teff
-16123,2692,0,Teff
-16080.5,2686.5,0,Teff
-16098.5,2722,0,Teff
-16049,2729.5,0,Teff
-16196.5,2748.5,0,Teff
-16033,2772,0,Teff
-16129.5,2809,0,Teff
-16012.5,2812,0,Teff
-15937.5,2827,0,Teff
-16155.5,2830.5,0,Teff
-15815,2882.5,0,Teff
-15950.5,2891.5,0,Teff
-15927.5,2894,0,Teff
-16084.5,2905,0,Teff
-15990,2912.5,0,Teff
-16032,3050.5,0,Teff
-15957.5,3229,0,Teff
-15852.5,3288.5,0,Teff
-15962.5,3411,0,Teff
-15961,3519,0,Teff
-14567,4200,0,Teff
-12638,4146,0,Teff
-14571.5,1286,0,Teff
-14642,1309,0,Teff
-14628,1314.5,0,Teff
-14819,1356,0,Teff
-14724.5,1434,0,Teff
-14267,1640,0,Teff
-14297,1640.5,0,Teff
-14242,1649,0,Teff
-14343,1653,0,Teff
-14412,1682,0,Teff
-14211.5,1684,0,Teff
-14283.5,1685.5,0,Teff
-14342.5,1692.5,0,Teff
-14208,1699,0,Teff
-14303.5,1702.5,0,Teff
-14286,1708,0,Teff
-14424.5,1707,0,Teff
-14328.5,1708.5,0,Teff
-14889.5,2534,0,Teff
-14226.5,2557,0,Teff
-14574.5,2570.5,0,Teff
-14641,2577,0,Teff
-14248,2584.5,0,Teff
-14758,2584.5,0,Teff
-14691.5,2593.5,0,Teff
-14817,2595,0,Teff
-14389,2595.5,0,Teff
-14786,2599,0,Teff
-14266.5,2611,0,Teff
-14304,2611.5,0,Teff
-14828,2627.5,0,Teff
-14402,2636,0,Teff
-14471.5,2641,0,Teff
-14727,2657,0,Teff
-14264,2651.5,0,Teff
-14753,2691.5,0,Teff
-14422,2713.5,0,Teff
-14438,2710,0,Teff
-14399.5,2715.5,0,Teff
-14854.5,2740.5,0,Teff
-14390.5,2743.5,0,Teff
-14436,2745.5,0,Teff
-14559,2780,0,Teff
-14769,2815.5,0,Teff
-14215,2815,0,Teff
-14448,2829,0,Teff
-14764,2828,0,Teff
-14587.5,2834.5,0,Teff
-14912,2847.5,0,Teff
-14770,2845,0,Teff
-14742,2848,0,Teff
-14856,2844.5,0,Teff
-14364,2850,0,Teff
-14615,2859.5,0,Teff
-14404.5,2876.5,0,Teff
-14959,2916,0,Teff
-14704.5,2930.5,0,Teff
-14519.5,2948.5,0,Teff
-14791,2949.5,0,Teff
-14833.5,2951,0,Teff
-14458.5,2952,0,Teff
-14880,2958,0,Teff
-14568.5,2964.5,0,Teff
-14428,2969,0,Teff
-14328.5,2979,0,Teff
-14453.5,2983,0,Teff
-14245,3002.5,0,Teff
-14263,3011.5,0,Teff
-14233,3031,0,Teff
-14870,3039,0,Teff
-14230.5,3051.5,0,Teff
-14380.5,3090,0,Teff
-14373,3102,0,Teff
-14917,3105,0,Teff
-14738.5,3112.5,0,Teff
-14684.5,3133.5,0,Teff
-14970,3147.5,0,Teff
-14367.5,3157.5,0,Teff
-14617.5,3176,0,Teff
-14277.5,3195,0,Teff
-14952.5,3186.5,0,Teff
-14931,3189.5,0,Teff
-14662,3191.5,0,Teff
-14226,3211.5,0,Teff
-14382,3220.5,0,Teff
-14441,3232,0,Teff
-14255.5,3242.5,0,Teff
-14848,3246,0,Teff
-14275,3263,0,Teff
-14670.5,3281,0,Teff
-14992.5,3276.5,0,Teff
-14645.5,3285.5,0,Teff
-11952,3347,0,Teff
-11802.5,3369.5,0,Teff
-11898.5,3381.5,0,Teff
-11931,3399,0,Teff
-11908.5,3415.5,0,Teff
-12555.5,3436.5,0,Teff
-11854,3446,0,Teff
-12358.5,3451,0,Teff
-11964.5,3462.5,0,Teff
-11978,3472.5,0,Teff
-11888,3569,0,Teff
-12573,3576.5,0,Teff
-12440.5,3595,0,Teff
-12411,3626.5,0,Teff
-11973.5,3636.5,0,Teff
-12410,3638.5,0,Teff
-11948.5,3646.5,0,Teff
-11941.5,3661,0,Teff
-12057.5,3669,0,Teff
-12471,3670.5,0,Teff
-11960.5,3687.5,0,Teff
-12326.5,3694,0,Teff
-12129.5,3732,0,Teff
-12116,3743.5,0,Teff
-11965.5,3782,0,Teff
-12077,3782,0,Teff
-12088,3791.5,0,Teff
-12198,3831.5,0,Teff
-12038,3852,0,Teff
-12196.5,3869,0,Teff
-12466,3965,0,Teff
-12146.5,4031,0,Teff
-12019,4053.5,0,Teff
-12101.5,4075.5,0,Teff
